"ano","rubrica","rubrica_id","importe_millones_eur","afiliacion_media_total","euros_por_afiliacion_media","estado_dato","estado_denominador","fuente_numerador","fuente_denominador","notas"
"2002","Operaciones de capital","operaciones_de_capital","195,87902","16173294,14","12,11","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Operaciones financieras","operaciones_financieras","80,61411","16173294,14","4,98","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Operaciones no financieras","operaciones_no_financieras","79932,31122","16173294,14","4942,24","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Pasivos financieros","pasivos_financieros","1,1994","16173294,14","0,07","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Tasas y otros ingresos","tasas_y_otros_ingresos","886,93386","16173294,14","54,84","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","T O T A L E S","total_ingresos","80012,92533","16173294,14","4947,23","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Transferencias corrientes","transferencias_corrientes","7701,01319","16173294,14","476,16","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2002","Transferencias de capital","transferencias_de_capital","185,73144","16173294,14","11,48","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Activos financieros","activos_financieros","144,42424","16688147,38","8,65","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Cotizaciones sociales","cotizaciones_sociales","76159,18694","16688147,38","4563,67","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Enajenación de inversiones reales","enajenacion_inversiones_reales","4,89739","16688147,38","0,29","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Ingresos patrimoniales","ingresos_patrimoniales","685,76523","16688147,38","41,09","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Operaciones corrientes","operaciones_corrientes","82051,52615","16688147,38","4916,75","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Operaciones de capital","operaciones_de_capital","69,66772","16688147,38","4,17","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Operaciones financieras","operaciones_financieras","145,27724","16688147,38","8,71","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Operaciones no financieras","operaciones_no_financieras","82121,19387","16688147,38","4920,93","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Pasivos financieros","pasivos_financieros","0,853","16688147,38","0,05","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Tasas y otros ingresos","tasas_y_otros_ingresos","939,44895","16688147,38","56,29","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","T O T A L E S","total_ingresos","82266,47111","16688147,38","4929,63","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Transferencias corrientes","transferencias_corrientes","4267,12503","16688147,38","255,7","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2003","Transferencias de capital","transferencias_de_capital","64,77033","16688147,38","3,88","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Activos financieros","activos_financieros","38,17038","17148364,82","2,23","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Cotizaciones sociales","cotizaciones_sociales","81600,08461","17148364,82","4758,48","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Enajenación de inversiones reales","enajenacion_inversiones_reales","57,49645","17148364,82","3,35","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Ingresos patrimoniales","ingresos_patrimoniales","884,72338","17148364,82","51,59","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Operaciones corrientes","operaciones_corrientes","88102,9034","17148364,82","5137,69","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Operaciones de capital","operaciones_de_capital","143,18749","17148364,82","8,35","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Operaciones financieras","operaciones_financieras","38,17103","17148364,82","2,23","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Operaciones no financieras","operaciones_no_financieras","88246,09089","17148364,82","5146,04","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Pasivos financieros","pasivos_financieros","0,00065","17148364,82","0","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Tasas y otros ingresos","tasas_y_otros_ingresos","1000,01116","17148364,82","58,32","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","T O T A L E S","total_ingresos","88284,26192","17148364,82","5148,26","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Transferencias corrientes","transferencias_corrientes","4618,08425","17148364,82","269,3","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2004","Transferencias de capital","transferencias_de_capital","85,69104","17148364,82","5","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Activos financieros","activos_financieros","163,11721","17906996,47","9,11","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Cotizaciones sociales","cotizaciones_sociales","87906,83579","17906996,47","4909,08","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Enajenación de inversiones reales","enajenacion_inversiones_reales","74,80235","17906996,47","4,18","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Ingresos patrimoniales","ingresos_patrimoniales","1176,17954","17906996,47","65,68","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Operaciones corrientes","operaciones_corrientes","94957,61212","17906996,47","5302,82","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Operaciones de capital","operaciones_de_capital","147,44128","17906996,47","8,23","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Operaciones financieras","operaciones_financieras","163,11721","17906996,47","9,11","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Operaciones no financieras","operaciones_no_financieras","95105,0534","17906996,47","5311,06","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Pasivos financieros","pasivos_financieros","0","17906996,47","0","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Tasas y otros ingresos","tasas_y_otros_ingresos","978,87342","17906996,47","54,66","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","T O T A L E S","total_ingresos","95268,17061","17906996,47","5320,16","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Transferencias corrientes","transferencias_corrientes","4895,72337","17906996,47","273,4","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2005","Transferencias de capital","transferencias_de_capital","72,63893","17906996,47","4,06","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Activos financieros","activos_financieros","399,98767","18674963,9","21,42","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Cotizaciones sociales","cotizaciones_sociales","95401,94805","18674963,9","5108,55","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Enajenación de inversiones reales","enajenacion_inversiones_reales","34,87548","18674963,9","1,87","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Ingresos patrimoniales","ingresos_patrimoniales","1633,31894","18674963,9","87,46","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Operaciones corrientes","operaciones_corrientes","103355,87995","18674963,9","5534,46","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Operaciones de capital","operaciones_de_capital","121,32989","18674963,9","6,5","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Operaciones financieras","operaciones_financieras","399,98767","18674963,9","21,42","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Operaciones no financieras","operaciones_no_financieras","103477,20984","18674963,9","5540,96","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Pasivos financieros","pasivos_financieros","0","18674963,9","0","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Tasas y otros ingresos","tasas_y_otros_ingresos","1007,15415","18674963,9","53,93","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","T O T A L E S","total_ingresos","103877,19751","18674963,9","5562,38","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Transferencias corrientes","transferencias_corrientes","5313,45881","18674963,9","284,52","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2006","Transferencias de capital","transferencias_de_capital","86,45441","18674963,9","4,63","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
"2007","Activos financieros","activos_financieros","160,49793","19232797,23","8,35","observado","observado","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","Seguridad Social, Serie de afiliacion media por regimenes","Indicador por afiliacion media, no por persona trabajadora unica. 2025P mantiene numerador presupuestado y denominador observado anual; no mezclar con liquidacion observada."
